"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"487","RT @RoosterTeeth: What would shopping look like if you could walk into a store, get what you want, and just... go? @Amazon #AmazonGo https:…",FALSE,0,NA,2016-12-13 17:48:51,FALSE,NA,"808730416731435008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KillerfaceXD",109,TRUE,FALSE,NA,NA,"Tacoma, WA","en","http://pbs.twimg.com/profile_images/674852996623175680/NPRWd9c8_normal.jpg"
"488","RT @scalabd: #Amazon reveals 'checkout free' #food store with advanced shopping #technology reinventing supermarkets w/ #AmazonGo https://t…",FALSE,0,NA,2016-12-13 17:48:44,FALSE,NA,"808730389141422080",NA,"<a href=""http://www.sfxworks.net"" rel=""nofollow"">quantom_nom</a>","quantom_nom",1,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/768787615223058432/MD_3s3Z2_normal.jpg"
"489","RT @RoosterTeeth: What would shopping look like if you could walk into a store, get what you want, and just... go? @Amazon #AmazonGo https:…",FALSE,0,NA,2016-12-13 17:47:33,FALSE,NA,"808730089072586752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mbruno81Mike",109,TRUE,FALSE,NA,NA,"NJ","en","http://pbs.twimg.com/profile_images/718370425990967296/dCKC02HV_normal.jpg"
"490","RT @RoosterTeeth: What would shopping look like if you could walk into a store, get what you want, and just... go? @Amazon #AmazonGo https:…",FALSE,0,NA,2016-12-13 17:46:58,FALSE,NA,"808729940766113796",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","because_lions",109,TRUE,FALSE,NA,NA,"Nuneaton, England","en","http://pbs.twimg.com/profile_images/762401053488865280/Q9S3xzXI_normal.jpg"
"491","RT @RoosterTeeth: What would shopping look like if you could walk into a store, get what you want, and just... go? @Amazon #AmazonGo https:…",FALSE,0,NA,2016-12-13 17:46:34,FALSE,NA,"808729844141924356",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AStupidNerd",109,TRUE,FALSE,NA,NA,"Bristol Hampshire London Town","en","http://pbs.twimg.com/profile_images/789931360148488192/br_RL9-1_normal.jpg"
"492","#Amazon reveals 'checkout free' #food store with advanced shopping #technology reinventing supermarkets w/ #AmazonGo https://t.co/hdJCnx5ipY",FALSE,0,NA,2016-12-13 17:45:36,FALSE,NA,"808729598229889024",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","scalabd",1,FALSE,FALSE,NA,NA,"Nueva York, USA","es","http://pbs.twimg.com/profile_images/808712589001838593/xAxe7a3V_normal.jpg"
"493","RT @RoosterTeeth: What would shopping look like if you could walk into a store, get what you want, and just... go? @Amazon #AmazonGo https:…",FALSE,0,NA,2016-12-13 17:45:33,FALSE,NA,"808729586678824960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AgentWashRT",109,TRUE,FALSE,NA,NA,"Chorus","en","http://pbs.twimg.com/profile_images/807065650359369729/f5dGTAbO_normal.jpg"
"494","RT @RoosterTeeth: What would shopping look like if you could walk into a store, get what you want, and just... go? @Amazon #AmazonGo https:…",FALSE,0,NA,2016-12-13 17:44:54,FALSE,NA,"808729420882186240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MattHullum",109,TRUE,FALSE,NA,NA,"Taco Land, TX","en","http://pbs.twimg.com/profile_images/451182863375798272/GTSPPtf2_normal.jpeg"
"495","RT @RoosterTeeth: What would shopping look like if you could walk into a store, get what you want, and just... go? @Amazon #AmazonGo https:…",FALSE,0,NA,2016-12-13 17:44:36,FALSE,NA,"808729345929920512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AureusWarrior",109,TRUE,FALSE,NA,NA,"Traveling Remnant","en","http://pbs.twimg.com/profile_images/808389366171111424/fq0htp0V_normal.jpg"
"496","RT @RoosterTeeth: What would shopping look like if you could walk into a store, get what you want, and just... go? @Amazon #AmazonGo https:…",FALSE,0,NA,2016-12-13 17:43:46,FALSE,NA,"808729136420257792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shakinfoot2",109,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/664600172316524548/vZHCt-qF_normal.jpg"
"497","RT @MTNNG: #AmazonGo is said to be the world's most advanced shopping technology, a just walk out Shopping experience. #TechTuesday",FALSE,0,NA,2016-12-13 17:42:07,FALSE,NA,"808728723990204416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fadeyiolayinka",3,TRUE,FALSE,NA,NA,"Lagos","en","http://pbs.twimg.com/profile_images/808970016628547584/reX1Dh0O_normal.jpg"
"498","RT @RoosterTeeth: What would shopping look like if you could walk into a store, get what you want, and just... go? @Amazon #AmazonGo https:…",FALSE,0,NA,2016-12-13 17:41:02,FALSE,NA,"808728450324271104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AsianAdam_",109,TRUE,FALSE,NA,NA,"EARFF","en","http://pbs.twimg.com/profile_images/805426314341531648/2HueKwu2_normal.jpg"
"499","What Consumers Think About #AmazonGo https://t.co/CYeDv3hp3K",FALSE,0,NA,2016-12-13 17:38:02,FALSE,NA,"808727695752331264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","munnykhera",0,FALSE,FALSE,NA,NA,"New York, NY","en","http://pbs.twimg.com/profile_images/707740520513150976/kmGkO8As_normal.jpg"
"500","RT @RoosterTeeth: What would shopping look like if you could walk into a store, get what you want, and just... go? @Amazon #AmazonGo https:…",FALSE,0,NA,2016-12-13 17:38:02,FALSE,NA,"808727692698906624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CKTheFlyingScot",109,TRUE,FALSE,NA,NA,"Falkirk, Scotland","en","http://pbs.twimg.com/profile_images/735234849779396608/guQ7x4XT_normal.jpg"
"501","RT @RoosterTeeth: What would shopping look like if you could walk into a store, get what you want, and just... go? @Amazon #AmazonGo https:…",FALSE,0,NA,2016-12-13 17:36:50,FALSE,NA,"808727393489649669",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CommanderGuido",109,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/778258600858791936/ngmG4nTu_normal.jpg"
"502","RT @RoosterTeeth: What would shopping look like if you could walk into a store, get what you want, and just... go? @Amazon #AmazonGo https:…",FALSE,0,NA,2016-12-13 17:36:39,FALSE,NA,"808727344550703110",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","flameface1",109,TRUE,FALSE,NA,NA,"behind you","en","http://pbs.twimg.com/profile_images/466705736127377408/xjQD-oZj_normal.jpeg"
"503","RT @RoosterTeeth: What would shopping look like if you could walk into a store, get what you want, and just... go? @Amazon #AmazonGo https:…",FALSE,0,NA,2016-12-13 17:36:20,FALSE,NA,"808727267396485121",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","KeeganLost",109,TRUE,FALSE,NA,NA,"Scotland","en","http://pbs.twimg.com/profile_images/507511104256233473/NObwZPgg_normal.jpeg"
"504","RT @tmforumorg: The future is #automation, machine learning, #AI, #NFV, #SDN, driverless cars and #AmazonGo grocery stores https://t.co/MkQ…",FALSE,0,NA,2016-12-13 17:35:55,FALSE,NA,"808727163214110720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BoukeHoving",14,TRUE,FALSE,NA,NA,"Den Haag, Nederland","nl","http://pbs.twimg.com/profile_images/726717517964709889/-PrzIMiH_normal.jpg"
"505","How Amazon Go will revolutionize retail convenience. Article via @RetailDive: https://t.co/xTGi09xQ62 #AmazonGo #Retail #Grocery",FALSE,0,NA,2016-12-13 17:35:07,FALSE,NA,"808726962013372416",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","360pi",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/750431292882235393/0QSxLQrk_normal.jpg"
"506","RT @RoosterTeeth: What would shopping look like if you could walk into a store, get what you want, and just... go? @Amazon #AmazonGo https:…",FALSE,0,NA,2016-12-13 17:31:27,FALSE,NA,"808726039744708608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RyanBlakeKain",109,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/777984737935622144/CpyPD_Cf_normal.jpg"
"507","RT @RoosterTeeth: What would shopping look like if you could walk into a store, get what you want, and just... go? @Amazon #AmazonGo https:…",FALSE,0,NA,2016-12-13 17:31:23,FALSE,NA,"808726021264420864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OdstBlackteam",109,TRUE,FALSE,NA,NA,"<U+821E><U+9DB4><U+93AE><U+5B88><U+5E9C> UNSC<U+30A2><U+30F3><U+30AB><U+30FC>42","ja","http://pbs.twimg.com/profile_images/786579079516479488/vEwJPWM-_normal.jpg"
"508","RT @RoosterTeeth: What would shopping look like if you could walk into a store, get what you want, and just... go? @Amazon #AmazonGo https:…",FALSE,0,NA,2016-12-13 17:31:12,FALSE,NA,"808725975383031810",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CK91236",109,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/737381258213359616/Hb_EcUHA_normal.jpg"
"509","RT @RoosterTeeth: What would shopping look like if you could walk into a store, get what you want, and just... go? @Amazon #AmazonGo https:…",FALSE,0,NA,2016-12-13 17:31:10,FALSE,NA,"808725965182353409",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OfficialDStarr",109,TRUE,FALSE,NA,NA,"See Bio","en","http://pbs.twimg.com/profile_images/784123162342502400/uPn-5thf_normal.jpg"
"510","RT @RoosterTeeth: What would shopping look like if you could walk into a store, get what you want, and just... go? @Amazon #AmazonGo https:…",FALSE,0,NA,2016-12-13 17:30:44,FALSE,NA,"808725858361950208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Reverseakadaill",109,TRUE,FALSE,NA,NA,"Kenner, LA-S.I.N.Y.","en","http://pbs.twimg.com/profile_images/738833178022936577/5-hWMWod_normal.jpg"
"511","RT @RoosterTeeth: What would shopping look like if you could walk into a store, get what you want, and just... go? @Amazon #AmazonGo https:…",FALSE,0,NA,2016-12-13 17:30:41,FALSE,NA,"808725843920949248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ForgleWitts",109,TRUE,FALSE,NA,NA,"NC","en","http://pbs.twimg.com/profile_images/783729051714322432/UO7oOTVY_normal.jpg"
"512","RT @RoosterTeeth: What would shopping look like if you could walk into a store, get what you want, and just... go? @Amazon #AmazonGo https:…",FALSE,0,NA,2016-12-13 17:30:18,FALSE,NA,"808725747334598657",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChrisBarnewall",109,TRUE,FALSE,NA,NA,"Orlando, FL","en","http://pbs.twimg.com/profile_images/800202428796772352/gTTOd6bO_normal.jpg"
"513","RT @RoosterTeeth: What would shopping look like if you could walk into a store, get what you want, and just... go? @Amazon #AmazonGo https:…",FALSE,0,NA,2016-12-13 17:30:02,FALSE,NA,"808725680397500416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KyleASantos2",109,TRUE,FALSE,NA,NA,"Paradizna,Arstotska.","en","http://pbs.twimg.com/profile_images/801435815125520384/uBmoszBv_normal.jpg"
"514","RT @RoosterTeeth: What would shopping look like if you could walk into a store, get what you want, and just... go? @Amazon #AmazonGo https:…",FALSE,0,NA,2016-12-13 17:29:46,FALSE,NA,"808725615000092672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WenixHD",109,TRUE,FALSE,NA,NA,"The World of Remnant","en","http://pbs.twimg.com/profile_images/804788136500981760/O9sJ8VNS_normal.jpg"
"515","RT @RoosterTeeth: What would shopping look like if you could walk into a store, get what you want, and just... go? @Amazon #AmazonGo https:…",FALSE,0,NA,2016-12-13 17:29:40,FALSE,NA,"808725589632970752",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ToriCarlini",109,TRUE,FALSE,NA,NA,"Florida","en","http://pbs.twimg.com/profile_images/742038642546221056/_Tp8hwiA_normal.jpg"
"516","RT @RoosterTeeth: What would shopping look like if you could walk into a store, get what you want, and just... go? @Amazon #AmazonGo https:…",FALSE,0,NA,2016-12-13 17:29:37,FALSE,NA,"808725576928346112",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","DanRyyu",109,TRUE,FALSE,NA,NA,"Parts Unknown (Wales)","en","http://pbs.twimg.com/profile_images/793405823720579072/haRGdoIg_normal.jpg"
"517","RT @RoosterTeeth: What would shopping look like if you could walk into a store, get what you want, and just... go? @Amazon #AmazonGo https:…",FALSE,0,NA,2016-12-13 17:29:22,FALSE,NA,"808725514210910213",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NicoleKenobi",109,TRUE,FALSE,NA,NA,"Puerto Rico, USA","es","http://pbs.twimg.com/profile_images/808263512472645632/LFz5AoAd_normal.jpg"
"518","RT @RoosterTeeth: What would shopping look like if you could walk into a store, get what you want, and just... go? @Amazon #AmazonGo https:…",FALSE,0,NA,2016-12-13 17:29:07,FALSE,NA,"808725452340785152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kit_kat_831",109,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/802265608582733824/ILrDVAdV_normal.jpg"
"519","What would shopping look like if you could walk into a store, get what you want, and just... go? @Amazon #AmazonGo https://t.co/Bu2fPAfXvA",FALSE,692,NA,2016-12-13 17:28:51,FALSE,NA,"808725382413238273",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RoosterTeeth",109,FALSE,FALSE,NA,NA,"Austin, Texas","en","http://pbs.twimg.com/profile_images/785881953954205696/wwvfqPj9_normal.jpg"
"520","@Circa: With #AmazonGo, there will be job losses. But it may redefine how we shop for groceries. https://t.co/fZtXSwwu8B",FALSE,0,"Circa",2016-12-13 17:28:05,FALSE,NA,"808725189232119808","441389311","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KevinOlivasMedi",0,FALSE,FALSE,NA,NA,"Baltimore, MD","en","http://pbs.twimg.com/profile_images/544714824802783233/zbnkgu_-_normal.jpeg"
"521","RT @KantarRetail: Three key questions to focus on when thinking about #AmazonGo  – read more from @reid_greenberg + @RobinS_KR here&gt;&gt;https:…",FALSE,0,NA,2016-12-13 17:25:21,FALSE,NA,"808724501831761920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KR_DianaS",1,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/649225764148154368/kC6SUCw8_normal.jpg"
"522","A new service is budding...! #futureofwork #amazongo https://t.co/YOnKpeNPjG https://t.co/d064UF7YUC",FALSE,0,NA,2016-12-13 17:20:07,FALSE,NA,"808723185340452864",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","TheStratosGroup",0,FALSE,FALSE,NA,NA,"Columbus, OH","en","http://pbs.twimg.com/profile_images/766315951935545344/Tu6QYCTi_normal.jpg"
"523","FPGAs are perfect for systems like the #AmazonGo. Learn more about the “Just Walk Out Shopping” experience: https://t.co/MrDvMk7VA1",FALSE,0,NA,2016-12-13 17:19:00,FALSE,NA,"808722906758909952",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","latticesemi",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/1925947983/Lattice-Icon_bug-new_normal.png"
"524","#AmazonGo – Lessons for us all from the latest retail innovation https://t.co/NcKYwIY1JI original content from enga… https://t.co/s88voxiYwD",FALSE,0,NA,2016-12-13 17:13:03,TRUE,NA,"808721407148519424",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","ShopperExperts",0,FALSE,FALSE,NA,NA,"Asia Pacific","en","http://pbs.twimg.com/profile_images/2884054752/57369cb9a30da27d79eaffa66c2f5214_normal.png"
"525","RT @KPMGTechGrowth: Amazon's new grocery store, #AmazonGo, proves the company acts more like a #startup than a giant: https://t.co/Be4tVmVp…",FALSE,0,NA,2016-12-13 17:12:55,FALSE,NA,"808721374474801152",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mickeymondo",1,TRUE,FALSE,NA,NA,"London & Harrogate","en","http://pbs.twimg.com/profile_images/3783010399/9a9b26469260735a79f1615ac58dd298_normal.jpeg"
"526","RT @amazon: Introducing #AmazonGo, a new kind of store with no lines and no checkout. https://t.co/WMii0bWevi https://t.co/OmZdzobA5F",FALSE,0,NA,2016-12-13 17:09:41,FALSE,NA,"808720560301756417",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tahirmoyi",21839,TRUE,FALSE,NA,NA," ","en","http://pbs.twimg.com/profile_images/805884951866511360/MDr9XR8d_normal.jpg"
"527","RT @amazon: Introducing #AmazonGo, a new kind of store with no lines and no checkout. https://t.co/WMii0bWevi https://t.co/OmZdzobA5F",FALSE,0,NA,2016-12-13 17:07:22,FALSE,NA,"808719978006454272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mobbible",21839,TRUE,FALSE,NA,NA,"Here Now","it","http://pbs.twimg.com/profile_images/459604119552917504/DY0fq5T0_normal.jpeg"
"528",".@amazon is trialling a fully automated grocery store in #Seattle https://t.co/nevczORW9n #AmazonGo https://t.co/fsaTCFq5Hv",FALSE,0,NA,2016-12-13 17:07:02,FALSE,NA,"808719893512278016",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Stylus_LIVE",0,FALSE,FALSE,NA,NA,"London, New York","en","http://pbs.twimg.com/profile_images/649594905828855808/stG_LzZC_normal.jpg"
"529","Amazon's new grocery store, #AmazonGo, proves the company acts more like a #startup than a giant: https://t.co/Be4tVmVptd #retailtech",FALSE,2,NA,2016-12-13 17:06:14,FALSE,NA,"808719693452374016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KPMGTechGrowth",1,FALSE,FALSE,NA,NA,"Shoreditch, East London","en","http://pbs.twimg.com/profile_images/686516580969254914/asBs6PcW_normal.png"
"530","Amazon are raising the bar on customer experience with the world’s most advanced shopping #technology - #AmazonGo https://t.co/VXnqlIDO7q",FALSE,1,NA,2016-12-13 17:02:39,FALSE,NA,"808718790993281024",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","mkthingshappen",0,FALSE,FALSE,NA,NA,"Yorkshire","en","http://pbs.twimg.com/profile_images/1643544645/MK_THNGSHPPN_logo2_normal.jpg"
"531","Three key questions to focus on when thinking about #AmazonGo  – read more from @reid_greenberg + @RobinS_KR here&gt;&gt;https://t.co/Ne1RRgASET",FALSE,1,NA,2016-12-13 17:01:40,FALSE,NA,"808718543214825472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KantarRetail",1,FALSE,FALSE,NA,NA,"Global","en","http://pbs.twimg.com/profile_images/773904235838701568/Kvkt_pih_normal.jpg"
"532","RT @KenoKozie: Amazon finally has a grocery store and artificial intell... #Technology #LegalTECH #Innovation #Amazon #AI #AmazonGo https:/…",FALSE,0,NA,2016-12-13 16:55:31,FALSE,NA,"808716993557909504",NA,"<a href=""http://roomee.net/blog/LollyDaskal"" rel=""nofollow"">LollyDaskal_Roomee</a>","roomeezon",1,TRUE,FALSE,NA,NA,"Islamabad, Pakistan","en","http://pbs.twimg.com/profile_images/763120538248220672/GAkLrwFX_normal.jpg"
"533","Amazon finally has a grocery store and artificial intell... #Technology #LegalTECH #Innovation #Amazon #AI #AmazonGo https://t.co/ckahFAeP5u",FALSE,1,NA,2016-12-13 16:53:04,FALSE,NA,"808716376647077889",NA,"<a href=""http://coschedule.com"" rel=""nofollow"">CoSchedule</a>","KenoKozie",1,FALSE,FALSE,NA,NA,"Chicago, IL","en","http://pbs.twimg.com/profile_images/752557294420983814/c2C0wu8w_normal.jpg"
"534","@gruber @benthompson Kinda seems like Panasonic is skating to where the puck has been, no?  https://t.co/LCNhx11Lo9 #amazongo",FALSE,0,"gruber",2016-12-13 16:46:44,FALSE,NA,"808714784430555136","33423","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","dgranada",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/1480333160/5538615009_64e6f243a4_z_normal.jpg"
"535","What is the audience really getting from the #AmazonGo market noise https://t.co/Ecai6MQwXf",FALSE,0,NA,2016-12-13 16:43:21,FALSE,NA,"808713934408650752",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","pedro_a_medina",0,FALSE,FALSE,NA,NA,"Planet Earth","en","http://pbs.twimg.com/profile_images/808345863516983297/Mh5DC1s6_normal.jpg"
"536","#Disruptive space yoked with #AmazonGo!  Grocer Leader or Flop? #Cloud #FogComputing #AppDev #Retail #WhiteLabel  
https://t.co/7G5W0TmAqF",FALSE,0,NA,2016-12-13 16:36:35,FALSE,NA,"808712231642890240",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Shawzer",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/738455853896847360/Zb6BTjrk_normal.jpg"
"537",".@springwise responds to @amazon Go https://t.co/DT9kJBsM7u #AmazonGo #FutureofRetail",FALSE,1,NA,2016-12-13 16:20:23,FALSE,NA,"808708154993311744",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","misc_mag",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/738445078067220482/ZDYVrpsN_normal.jpg"
"538","RT @StatistaCharts: US consumers willing to try #AmazonGo but not willing to pay extra for high tech #shopping experience
https://t.co/qgHO…",FALSE,0,NA,2016-12-13 16:12:46,FALSE,NA,"808706235721744384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","curran_marlene",5,TRUE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_3_normal.png"
"539","It will be interesting to see if @Amazon face objections to registration of #AmazonGo in the EU … https://t.co/rVMmpacF8S",FALSE,0,NA,2016-12-13 16:10:06,FALSE,NA,"808705564310126592",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","BrianConroyLaw",0,FALSE,FALSE,NA,NA,"Dublin City, Ireland","en","http://pbs.twimg.com/profile_images/764930572712108032/dnonVjOW_normal.jpg"
"540","B2B #SupplyChain Lessons from #AmazonGo (Part 1) https://t.co/deL0Uw1Vn3 by @SupplyMatters @spendmatters #Retail",FALSE,0,NA,2016-12-13 16:07:07,FALSE,NA,"808704815027126281",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","RelexSolutions",0,FALSE,FALSE,NA,NA,"Helsinki, Finland","en","http://pbs.twimg.com/profile_images/570848563203026944/7uA2QOFq_normal.png"
"541","The IoT just got real with #amazongo - how will this impact real estate?  https://t.co/zssugKG3Fb https://t.co/kPzQhFt8mS",FALSE,0,NA,2016-12-13 16:06:45,FALSE,NA,"808704721930358784",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","Onboard_Info",0,FALSE,FALSE,NA,NA,"New York, NY","en","http://pbs.twimg.com/profile_images/459390425522917376/gdCXzqca_normal.jpeg"
"542","RT @prfsn: Read our head of consultancy's @ycoello article on #AmazonGo and its impact for retailers #tech https://t.co/tJo990xk7p @Talking…",FALSE,0,NA,2016-12-13 16:01:56,FALSE,NA,"808703511223554049",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","robertbownes",3,TRUE,FALSE,NA,NA,"London","en","http://pbs.twimg.com/profile_images/645906846524555264/b5evXVTf_normal.jpg"
"543","Have u seen this? #Shopping, #2017 -style
Introducing #AmazonGo and the world’s most advanced shopping technology
 https://t.co/AdgUNXN8En",FALSE,0,NA,2016-12-13 16:01:28,FALSE,NA,"808703391388041217",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","ZandarZone",0,FALSE,FALSE,NA,NA,"Dream Productions, Int'l. ","en","http://pbs.twimg.com/profile_images/1492992464/Web_Zan_by_River_Maas_in_Maastricht_NL_5.22.2011_normal.jpg"
"544","[Statista] US consumers willing to try #AmazonGo but not willing to pay extra for high tech #shopping experience… https://t.co/hfGF9shgNa",FALSE,0,NA,2016-12-13 15:57:26,FALSE,NA,"808702379189293060",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","ECON_cl",0,FALSE,FALSE,NA,NA,"Chile","es","http://pbs.twimg.com/profile_images/739596391023009792/aVETybug_normal.jpg"
"545","#amazongo effect https://t.co/VYnOGI9f3H",FALSE,0,NA,2016-12-13 15:56:59,FALSE,NA,"808702262558257152",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","daniel_baudino",0,FALSE,FALSE,NA,NA,"Florida, USA","en","http://pbs.twimg.com/profile_images/661377278891286529/0HEZNBME_normal.png"
"546","RT @channeladvisor: This week on the #JasonandScotShow is a deep dive into #AmazonGo. Take a listen: https://t.co/GrLiMU8aRY @retailgeek @s…",FALSE,0,NA,2016-12-13 15:56:24,FALSE,NA,"808702119004012544",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","TheRetailDoctor",1,TRUE,FALSE,NA,NA,"West Coxsackie, NY","en","http://pbs.twimg.com/profile_images/618112871646556161/8kUES2m7_normal.png"
"547","“Genius, or just creepy” – read what our team makes of the new #AmazonGo https://t.co/mpCmifrzej https://t.co/zvMj9Efnrj",FALSE,0,NA,2016-12-13 15:56:15,FALSE,NA,"808702078738690048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WeareCollider",0,FALSE,FALSE,NA,NA,"London","en","http://pbs.twimg.com/profile_images/794547334889795584/LVnp7hDf_normal.jpg"
"548","#AmazonGo adopted tech used in self-driving cars to bring consumers next-level  #convenience
https://t.co/DaWUrfM8E3",FALSE,1,NA,2016-12-13 15:56:01,FALSE,NA,"808702020957990912",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoodDive",0,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/458718932581371905/IUA_iXn1_normal.png"
"549","#ICYMI @amazon is betting big on their new cashier-less grocery stores. @business has the story <U+2192> https://t.co/arlC59664I #AmazonGo",FALSE,2,NA,2016-12-13 15:55:04,FALSE,NA,"808701783988207616",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TeamKivvit",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/653374509349777409/R1fZElNL_normal.png"
